vendor_id,vendor_name,phone,contact_email,street,city,state,zip,website,account_status,balance,updated_at
A000627,Evergreen Office Supply Incorporated 463,,accounts@evergreenofficesupplyifc485.example,7624 Market Street,Madison,WI,53703-0000,,active,6584.00,2025-07-07T12:00:00Z
A000628,EVERGREEN MANUFACTURING LIMITED,(555) 018-1474,,9647 Market Street,Columbus,OH,43215,https://legacy-a62a897561c8.invalid,inactive,3762.94,2025-09-13T06:00:00Z
A000629,Maple Foods Ltd 1036,(555) 011-1122,accounts@maalefoodslimited10361058.example,9227  Main Street,Austin,TX,78701,,on_hold,14489.04,2026-03-19T05:00:00Z
A000630,Westfield Wholesale Incorporated,555-015-4968,accounts@westfieldwholesaleincorp122.examcle,3991 Main St,Austin,TX,78701,,active,1638.58,2026-02-10T22:00:00Z
A000631,Evergreen Analytics Ltd,+1 (555) 018-1520,ACCOUNTS@evergreenanaiyticslimite225.example,7804 Commerce Avenue,Albany,NY,12207,https://legacy-af44d3e40a10.invalid,active,3128.25,2026-04-14T18:00:00Z
A000632,Blue Ridge Analytics Limited 1001,558-016-3266,,7937 Commerce Avenue,Raleigh,NC,27601,https://legacy-7576790f0b51.invalid,inactive,14057.40,2026-06-08T23:00:00Z
A000633,Harbor Equipment LLC,555-013-5846,,2479 Industrial Road,Austin,TX,78701,,on_hold,4721.91,2026-07-21T23:00:00Z
A000634,Sumnit Office Supply Incorporated 869,+1 555-014-1673,accounts@summitofficesupclyincorp891.example,3039 Commerce Avenue,Columbus,OH,43215,https://legacy-d2d9079f3fcc.invalid,on_hold,12277.36,2026-08-29T22:00:00Z
A000635,Redwood Equipment Incorporated 828,555-013-1211,,1531 Industrial Rd,Austin,TX,78701,,on_hold,11613.27,2026-04-26T17:00:00Z
A000636,Maple Packaging Limited 676,555-011-3084,accounts@maplepachaginglinited676698.example,5711 Main Street,Austin,TX,78701,https://www.maplepackaginglimited676698.example/directory,active,9547.59,2025-03-16T21:00:00Z
A000637,Green Valley Food Services Limited,(555) 015-5089,ACCOUNTS@ureenvalleyfoodservicesl22.example,291 Industrial Road,Portland,ME,04101,,active,322.49,2026-05-31T05:00:00Z
A000638,Cedar Dental Incorporated 812,555-014-8897,ACCOUNTS@cedardentxlincorporated8834.example,932 Oak Avenue,Austin,TX,78701,https://legacy-b2ba5347333d.invalid,inactive,11407.12,2026-01-09T20:00:00Z
A000639,Pioneer Technology Limited 687,(555) 012-9198,accounts@pioneertechnologylimiteg709.example,6116 River Road,Madison,WI,53703,,active,9798.25,2025-10-16T23:00:00Z
A000640,Cedar Foods LLC 1132,,,2976 Main Street,Austin,TX,78701,,active,15832.29,2026-04-19T21:00:00Z
A000641,Harbor Office Supply Ltd 1064,+1 (555) 019-6687,,453 Oak Avenue,Portland,ME,04101,https://harborofficesupplylimite1086.example,on_hold,14916.40,2025-09-06T13:00:00Z
A000642,Harbor Office Supply LLC 1164,,ACCOUNTS@harborofficesupplyllc1161186.example,4155 Industrial Road,Austin,TX,78701,https://legacy-bb098800a36c.invalid,on_hold,16307.99,2025-10-23T18:00:00Z
A000643,SUMMIT EQUIPMENT INCORPORATED,,accounts@summitequipmentincorpora51.example,1364 Commerce Avenue,Columbus,OH,43215,https://legacy-aca55e75daeb.invalid,on_hold,735.07,2026-03-09T03:00:00Z
A000644,Maple Analytics Corporation,(557) 011-7188,accounts@mapleanalyeicscorporatio128.example,4213 Main Street,Richmond,VA,23219,https://mapleanalyticscorporatio128.example,active,1729.10,2025-03-22T19:00:00Z
A000645,Keystone Office Supply Limited,+1 555-010-6931,accounts@keystoneofficssupplylimi287.example,294 Market Street,Raleigh,NC,27601,https://legacy-7c6f5d8754c4.invalid,active,3908.05,2025-05-22T23:00:00Z
A000646,Cedar Equipment LLC 1122,555-017-7280,,2612 Industrial Road,Richmond,VA,23219,https://legacy-ced5b5d8cd45.invalid,on_hold,15672.12,2025-10-03T23:00:00Z
A000647,Offjce Sup Limited,555-017-1582,accounts@cedaroffipesupplylimited284.example,180 Main Street,Denver,CO,80202,https://legacy-b82de9daa96d.invalid,active,3807.74,2025-09-25T15:00:00Z
A000648,Harbor Manufacturing Corporation 554,552-019-8838,accounts@harbormanwfacturingcorpo576.example,1196 Oak,Richmond,VA,23219,https://harbormanufacturingcorpo576.example,inactive,7898.11,2025-03-30T19:00:00Z
A000649,Cedar Dental LLC,,,2040 Industrial Rd,Portland,ME,04101,https://legacy-b92a94599a91.invalid,active,4514.35,2025-03-28T17:00:00Z
A000650,Keystone Wholesale LLC,,accounts@keystonewzolesalellc417.example,5107 Commerce Avenue,Albany,NY,,https://legacy-d00c2f3c01ad.invalid,inactive,5705.12,2026-09-09T16:00:00Z
A000651,HARBOR OFFICE SUPPLY CORPORATION,555-019-7880,,6364 Oak Avenue,Austin,TX,78701,https://legacy-ceacea9a2a5e.invalid,inactive,2460.36,2025-10-29T13:00:00Z
A000652,Harbor Dental Incorporated 414,(555) 019-7286,,5810  Industrial Rd,Denver,CO,80202,,on_hold,5957.51,2025-11-14T23:00:00Z
A000653,Harbor Logistics Ltd 644,(555) 019-2248,,4517 Oak Avenue,Austin,TX,78701,https://harborlogisticslimited64666.example,inactive,9115.91,2026-09-15T01:00:00Z
A000654,Summit Technology Limited 1089,355-014-7872,,1385 River Rd,Raleigh,NC,27601,,on_hold,15237.47,2026-11-17T14:00:00Z
A000655,Evergreen Office Supply Corp,+1 (555) 018-9029,,6328  Market Street,Albany,NY,12207,https://legacy-9aebcc5c8e17.invalid,inactive,2478.26,2025-08-05T12:00:00Z
A000656,Pioneer Office Sup LLC 767,+1 (555) 012-3680,,9065 Commerce Ave,Madison,WI,53703,,inactive,10789.01,2026-08-06T16:00:00Z
A000657,Redwood Manufacturing Incorporated 858,(555) 013-9788,,2643 Industrial Road,Richmond,VA,23219-0000,https://www.redwoodmanufacturinginco880.example/directory,on_hold,12062.51,2025-02-15T23:00:00Z
A000658,SUMMIT FOODS LLC 739,,,8043 Market Street,Albany,NY,12207,https://legacy-7b4ceb84ce77.invalid,inactive,10365.29,2025-06-18T12:00:00Z
A000659,CEDAR LLC 792,,accounts@cedarwholehalellc792814.example,201 Industrial Road,Portland,ME,04101,,active,11178.22,2026-02-25T17:00:00Z
A000660,Harbor Wholesale Incorporated,,accounts@harborwholesapeincorpora116.example,3775 Main Street,Denver,CO,80202,https://legacy-8f23501be7bb.invalid,active,1512.06,2025-06-14T15:00:00Z
A000661,MAPLELLC 1156,(555) 011-1747,,3869 Main Street,Austin,TX,78701,https://www.maplemanufacturingllc1151178.example/directory,active,16135.89,2025-07-08T21:00:00Z
A000662,Maple Logistics Incorporated 846,(555) 611-8992,accounts@maplelogisticsincorporat868.example,2188 Industrial Road,Denver,CO,80202,,on_hold,11866.50,2025-02-20T01:00:00Z
A000663,REDWOOD ANALYTICS LIMITED 1008,(555) 013-6047,ACCOUNTS@redwoodanalytqcslimited11030.example,8194  Industrial Road,Portland,ME,04101,,on_hold,14142.91,2026-11-29T02:00:00Z
A000664,Evergreen Technology Corporation 983,,,7271 Commerce Ave,Madison,WI,53703,https://legacy-73c478fddbe0.invalid,inactive,13761.30,2025-02-01T16:00:00Z
A000665,Westfield Packaging Ltd 1080,555-013-7551,,1059 Industrial Rd,Portland,ME,04101,https://legacy-c495638f6441.invalid,on_hold,15096.17,2026-08-09T17:00:00Z
A000666,Evergreen Wholesale Corp 993,,accounts@evergreenwholesalecorpor1015.example,7639 River Road,Raleigh,NC,27601,,on_hold,13912.18,2026-09-20T00:00:00Z
A000667,PIONEER MANUFACTURING LLC 757,,,8697 Market Street,Columbus,OH,43215,https://pioneermanufacturingllc7779.example,active,10657.67,2026-08-10T03:00:00Z
A000668,Pioneer Office Supply LLC,(555) 012-4698,ACCOUNTS@pioneerofficfsupplyllc389.example,4078 Market Street,Madison,WI,53703,https://legacy-8ba61f944ad1.invalid,inactive,5283.73,2025-07-13T12:00:00Z
A000669,Redwood Wholesale Jncorporated 498,,,8920  Industrial Rd,Richmond,VA,23219,,on_hold,7091.55,2025-07-30T00:00:00Z
A000670,Keystone Dental LLC 715,,accounts@keyvtonedentalllc715737.example,7148 Market Street,Albany,NY,12207,https://www.keystonedentalllc715737.example/directory,active,10126.72,2026-11-08T00:00:00Z
A000671,Harbor Analytics Incorporated 404,555-219-9104,,5444 Oak Ave,Austin,TX,78701,https://harboranalyticsincorpora426.example,inactive,5769.77,2026-08-25T13:00:00Z
A000672,Pioneer Logistics LLC,,accounts@pioneerlogisticsllc369.txample,3337 Commerce,Albany,NY,12207,https://legacy-a37d3513d26b.invalid,on_hold,5006.75,2025-06-10T03:00:00Z
A000673,Evergreen Incorporated 873,,accounts@evergreecpackagingincorp895.example,3187 River Road,Raleigh,NC,27601,,inactive,12213.51,2025-06-13T20:00:00Z
A000674,Keystone Logistics Corporation 945,555-018-9531,,5860 River Road,Raleigh,NC,27601,https://legacy-b40dd830691e.invalid,on_hold,13292.19,2025-01-23T14:00:00Z
A000675,Blue Ridge Tedhnology LLC,(555) 017-7267,ACCOUNTS@blueridgetechnclogyllc403.example,4589 River Road,Columbus,OH,43215,https://www.blueridgetechnologyllc403.example/directory,on_hold,5524.19,2026-10-01T19:00:00Z
A000676,Summit Dental Corporation,,,4701 Commerce Avenue,Madison,WI,53703,https://legacy-c1df2bcae22c.invalid,inactive,1876.56,2025-03-09T16:00:00Z
A000677,MAPLE WHOLESALE CORPORATION 596,,accounts@maplewholesalecorporatio618.exampue,2749 Oak Avenue,Austin,TX,78701,,inactive,8481.76,2025-04-22T13:00:00Z
A000678,Harbor Logistics Limited,(557) 019-2715,accounts@harborlogisticslimited266.example,9323 Main St,Austin,TX,78701,,inactive,3634.38,2025-03-22T03:00:00Z
A000679,Maple Equipment Corporation 526,(555) 011-3207,,151  Main Street,Denver,CO,80202,https://legacy-7cb6481799e8.invalid,active,7480.74,2026-06-29T03:00:00Z
A000680,Keystone Equipment Corporation 525,,ACCOUNTS@keystoneequipmentcorpora547.example,110 River Road,Columbus,OH,43215,,active,7514.47,2025-01-17T14:00:00Z
A000681,Maple Technology Corporation,,,7177 Industrial,Richmond,VA,23220,,on_hold,2825.97,2025-04-26T23:00:00Z
A000682,Redwood Technology Limited 688,,,6150 Main Street,Portland,ME,04101,https://redwoodtechnologylimited710.example,active,9707.75,2025-10-12T21:00:00Z
A000683,Pioneer Logistics Limited 647,,accounts@piozeerlogisticslimited6669.example,4628 Commerce Ave,Madison,WI,53703-0000,https://legacy-792925b245dc.invalid,inactive,9130.72,2025-08-23T22:00:00Z
A000684,Maple Dental Corporation 916,,accounts@mapledentalcmrporation91938.example,4777 Main,Austin,TX,78701,https://legacy-b20ec377c937.invalid,active,12891.04,2025-03-15T01:00:00Z
A000685,SUMMIT MANUFACTURING INCORPORATED 459,+1 555-014-3794,accounts@sufmitmanufacturingincor481.example,7472 River Road,Albany,NY,12207,,on_hold,6566.64,2025-06-13T22:00:00Z
A000686,Keystone Equipment Incorporated 425,+1 (555) 011-2726,,6210  Commerce Avenue,Raleigh,NC,27601,,inactive,6133.31,2025-02-19T02:00:00Z
A000687,Cedar Dental LLC 712,,accounts@cedardentalllc712734.example,7032 Main St,Portland,ME,04101,https://legacy-bb23eacefb9e.invalid,active,10080.18,2026-10-13T21:00:00Z
A000688,MAPME OFFICE SUPPLY LLC 1166,555-011-4429,,4228 Oak Avenue,Denver,CO,80202,https://legacy-b6c505420ed1.invalid,inactive,16307.15,2025-07-26T05:00:00Z
A000689,Keystone Equipment Limited,,ACCOUNTS@keystoneequipmenwlimited247.example,8619 River Road,Raleigh,NC,27601,,on_hold,3349.98,2026-03-23T23:00:00Z
A000690,Maple Analytics LLC,,,1811  Industrial Road,Richmond,VA,23219,https://legacy-ccf39105f459.invalid,inactive,4516.88,2025-12-13T23:00:00Z
A000691,Cedar Foods Limited 632,555-017-5425,,4077 Oak Avenue,Portland,ME,04101-0000,,inactive,8920.87,2026-11-13T21:00:00Z
A000692,Redwood Packaging Limited 678,,,5778  Industrial Road,Denver,CO,80202,,active,9608.58,2025-11-10T23:00:00Z
A000693,Redwood Foods LLC 1138,,,3205  Main Street,Richmond,VA,23219,https://www.redwoodfoodsllc11381160.example/directory,on_hold,15973.06,2026-06-20T15:00:00Z
A000694,EVERGREEN EQUIPMENT LIMITED,(555) 018-8280,accounts@evergreenequipmentlimite245.euample,8540 Market Street,Madison,WI,53703,,active,3301.04,2026-10-15T12:00:00Z
A000695,Blue Ridge Wholesale LLC 1191,(557) 016-5077,accounts@blueridgewhohesalellc1191213.example,5156 River Rd,Madison,WI,53703,https://legacy-a6bcfca6453a.invalid,on_hold,16672.01,2026-10-02T08:00:00Z
A000696,Evergreen Office Supply Limited 1063,,,420 Market Street,Madison,WI,53703,,active,14866.85,2026-05-29T12:00:00Z
A000697,Keystone Logistics Limited 645,,,4565 River Road,Columbus,OH,,https://legacy-854f5619b70a.invalid,on_hold,9119.86,2026-10-05T17:00:00Z
A000698,WESTFIELD MANUFACTURING LLC,,accounts@weslfieldmanufacturingll382.example,3810 Industrial,Portland,ME,04101,https://www.westfieldmanufacturingll382.example/directory,on_hold,5230.23,2025-12-18T17:00:00Z
A000699,Westfield Dental Limited 620,575-015-9395,accounts@westfielddentallimited62642.uxample,3632 Oak Ave,Austin,TX,78701,https://legacy-c636a3ccd795.invalid,inactive,8811.09,2025-06-17T13:00:00Z
A000700,Blue Ridge Dental Inc 811,255-016-1837,,901 Market Street,Albany,NY,12207,,active,11445.23,2026-10-19T12:00:00Z
A000701,Maple Technology Inc,+1 555-611-1655,,3467  Oak Avenue,Denver,CO,80202-0000,https://legacy-8dc3f0c3b55a.invalid,inactive,1431.26,2026-08-10T19:00:00Z
A000702,Redwood Packaging LLC 778,,accounts@redwoodpackagingclc778800.example,9479 Main Street,Richmond,VA,23219,,active,10928.94,2026-09-22T15:00:00Z
A000703,Westfield Office Tupply LLC 1170,,,4390 Industrial Road,Richmond,VA,23219,https://legacy-8dc06f12e7eb.invalid,on_hold,16401.65,2025-06-02T23:00:00Z
A000704,HASBOR TECHNOLOGY LLC 1184,555-019-3673,accounts@harbortechnomogyllc11841206.example,4899 Oak Avenue,Portland,ME,04101,https://legacy-c67b8724b99f.invalid,on_hold,16611.52,2025-07-03T18:00:00Z
A000705,Evergreen Technology Corporation,,,7057 River Road,Madison,WI,53703,,on_hold,2757.66,2026-02-13T05:00:00Z
A000706,Pioneer Analytics Limited,(555) 712-6327,,7960 River Road,Madison,WI,53703,,on_hold,3096.94,2026-02-27T22:00:00Z
A000707,Redwood Packaging Incorporated 478,555-013-1275,accounts@redwoodpackagingincorpor500.example,8174  Main St,Denver,CO,80202-0000,https://legacy-979c29928573.invalid,active,6862.49,2026-08-31T15:00:00Z
A000708,Westfield Technology Limited,555-015-6697,accounts@westfieldtechnologylimit312.example,1233 Oak Avenue,Richmond,VA,23219,https://legacy-8b0dbd8c3741.invalid,active,4279.25,2026-06-18T05:00:00Z
A000709,PIONEER EQUIPMENT CORPORATION 527,,accounts@pioneerequipmentcorporad549.example,189  Commerce Avenue,Madison,WI,53703,,on_hold,7593.28,2025-10-24T16:00:00Z
A000710,Blue Ridge Technology Inc,,accounts@blueridgetecvnologyincor103.example,3295 River Road,Raleigh,NC,27601,https://legacy-ceb1b62d13c4.invalid,on_hold,1375.78,2025-09-12T15:00:00Z
A000711,MAPLE OFFICE SUPPLY CORPORATION,558-011-5176,,6436 Main Street,Denver,CO,80202,https://legacy-783492acc3c1.invalid,active,2533.60,2026-11-30T15:00:00Z
A000712,Summit Corporation 509,553-014-3801,accounts@summitanalyticscorporati531.example,9326 Commerce Ave,Columbus,OH,43215,,inactive,7274.68,2026-09-03T22:00:00Z
A000713,Ceear Foods Incorporated 832,,,1676 Main Street,Portland,ME,04101,https://legacy-9c798983c28b.invalid,active,11730.95,2026-02-07T21:00:00Z
A000714,Harbor Office Sup LLC,,,3958 Main Street,Austin,TX,78701,https://legacy-9d43f4e2e633.invalid,active,5285.05,2025-05-04T21:00:00Z
A000715,PIONEER EQUIPMENT INCORPORATED 427,555-012-2300,,6299 Market Street,Albany,NY,12207,https://legacy-cde2af2d0710.invalid,active,6148.72,2025-03-16T14:00:00Z
A000716,Cedar Dental Incorporated 412,,,5741 Main Street,Austin,TX,78701,,inactive,5861.54,2026-06-28T07:00:00Z
A000717,Blue Ridge Analytics LLC 1101,,ACCOUNTS@blueridgeanalyticmllc1101123.example,1829 River,Columbus,OH,43215,https://www.blueridgeanalyticsllc1101123.example/directory,on_hold,15437.34,2026-07-16T00:00:00Z
A000718,Blue Ridge Office Supply Corporation 561,(555) 016-1913,accounts@bluerifgeofficesupplycor583.example,1444 River Rd,Raleigh,NC,27601,https://legacy-9f456838a77e.invalid,on_hold,8002.61,2025-03-15T00:00:00Z
A000719,Maple Equipment LLC 1126,,accounts@mapleequipmentllc11261148.example,2754 Main Street,Denver,CO,80202,https://legacy-b670d0cb6c72.invalid,on_hold,15764.76,2026-04-10T15:00:00Z
A000720,Summit Equipment Limited 1029,555-014-8487,,8973 River Road,Columbus,OH,43215-0000,https://www.summitequipmentlimited101051.example/directory,on_hold,14385.32,2026-10-02T20:00:00Z
A000721,KEYSTONE DENTAL INCORPORATED,(555) 014-6650,,852 River Road,Madison,WI,53703,https://legacy-b465c73302c5.invalid,on_hold,453.14,2025-05-24T23:00:00Z
A000722,Northstar Medical Supply Incorporated,,,137  Oak Ave,Austin,TX,78701,https://www.northstarmedicalsupplyin18.example/directory,inactive,158.54,2025-01-09T16:00:00Z
A000723,Westfield Technology Limited 1090,,ACCOUNTS@westfieldtechnologylimit1112.example,1430 Main Street,Richmond,VA,23219,https://legacy-a98baa825289.invalid,active,15278.23,2025-03-05T15:00:00Z
A000724,Maple Logistics LLC,,accounts@maplelogiyticsllc368.example,3294 Main Street,Richmond,VA,23219,,active,4967.74,2026-02-01T15:00:00Z
A000725,Redwood Manufacturing Limited 658,,,5040 Main St,Richmond,VA,23219,https://legacy-c114eca109f5.invalid,active,9306.47,2025-11-21T22:00:00Z
A000726,Cedar Foods Ltd,+2 555-017-6517,accounts@cedarfoodsliaited254.example,8883 Main Street,Portland,ME,04101,https://legacy-ab4443f122df.invalid,on_hold,3471.01,2025-10-06T21:00:00Z
A000727,Harbor Packaging Ltd 1074,+1 (555) 069-4967,accounts@harborpackaginglimited101096.examplb,835 Industrial Road,Richmond,VA,23219-0000,https://legacy-b370db3a86a4.invalid,on_hold,15030.04,2025-05-08T23:00:00Z
A000728,Pioneer Office Supply Corporation,,accounts@pioneerofficesupplycorpo189.exampwe,6476 Commerce Ave,Madison,WI,53703,,inactive,2499.02,2026-03-18T21:00:00Z
A000729,Redwood Logistics Corporation 548,(555) 013-6425,,964 Oak Avenue,Austin,TX,78701,https://legacy-7adf29b8bc94.invalid,inactive,7792.57,2025-12-04T13:00:00Z
A000730,Redwood Dental Limited,555-083-3688,accounts@redwoogdentallimited240.example,8359 Oak Avenue,Richmond,VA,23219,https://legacy-a5723aceeae6.invalid,inactive,3273.97,2026-03-10T21:00:00Z
A000731,Pioneer Technology Inc 887,,accounts@pioneertechnologyincorpo909.exomple,3707 Commerce Avenue,Madison,WI,53703,https://legacy-77222a4d0652.invalid,active,12514.36,2026-01-16T16:00:00Z
A000732,Keystone Technology Limited,,accounts@kuystonetechnologylimite307.example,1040  River Road,Columbus,OH,43215-0000,https://legacy-abaa3a66ea89.invalid,on_hold,4188.23,2026-04-11T01:00:00Z
A000733,HARBOR EQUIPMENT LLC 1124,,,2679 Oak Ave,Austin,TX,78701,https://www.harborequipmentllc11241146.example/directory,inactive,15727.73,2026-06-20T00:00:00Z
A000734,Evergreen Foods Limited 633,535-018-4424,,4116 River Road,Raleigh,NC,,,inactive,8988.41,2026-04-15T16:00:00Z
A000735,EVERGREEN PACKAGING INCORPORATED,(655) 018-7671,accounts@evergreenaackagingincorp95.example,2986  Market St,Raleigh,NC,27601,,active,1215.80,2026-09-03T01:00:00Z
A000736,Maple Manufacturing Inc 456,,ACCOUNTS@maplemanufacturingincorp478.example,7357 Industrial Road,Portland,ME,04101-0000,,on_hold,6482.54,2026-07-18T17:00:00Z
A000737,Cedar Packaging Ltd 672,555-517-7772,accounts@cedarpackaginglihited672694.example,5563 Industrial Rd,Portland,ME,04101-0000,https://www.cedarpackaginglimited672694.example/directory,on_hold,9508.71,2026-06-12T17:00:00Z
A000738,EVERGREEN FOODS INCORPORATED,,accounts@evergreenfoodtincorporat55.rxample,1506  River Road,Raleigh,NC,27601,,on_hold,680.23,2025-10-18T01:00:00Z
A000739,PioneerManufacturing Inc 857,,accounts@pioneermanufacturinginco879.example,2606  Commerce Avenue,Raleigh,NC,27601,,inactive,12065.37,2026-01-12T22:00:00Z
A000740,Keystone Packaging Corp 975,,accounts@keystonepackagingcorpora997.example,6969 River Road,Madison,WI,,https://legacy-835a26cac535.invalid,on_hold,13667.37,2025-10-18T22:00:00Z
A000741,KEYSTONE FOODS INCORPORATED,(555) 010-3547,accounts@keystonefoodsincohporate57.example,1590 Commerce,Albany,NY,12207,,on_hold,772.86,2025-01-21T16:00:00Z
A000742,Blue Ridge Office Supply LLC,,ACCOUNTS@blueridgeofficesuptlyllc383.example,3853 Market Street,Raleigh,NC,27601,https://www.blueridgeofficesupplyllc383.example/directory,active,5223.18,2026-04-12T04:00:00Z
A000743,HarborDental Inc,555-019-8446,accounts@harbordentalincorporated36.example,809 Oak Avenue,Denver,CO,80202,https://legacy-9cac6661b490.invalid,inactive,436.25,2026-05-26T19:00:00Z
A000744,Blue Ridge Dental Corporation 511,,,9397 Market St,Madison,WI,53703,,inactive,7230.47,2026-06-02T16:00:00Z
A000745,Summit Equipment Limited,(505) 014-9614,accounts@summitequinmentlimited251.example,8766 Market St,Columbus,OH,43215,,on_hold,3401.52,2025-01-17T18:00:00Z
A000746,Pioneer Equipment Incorposated 827,(755) 012-2449,,1489 Commerce Avenue,Albany,NY,12207,,active,11620.27,2025-05-25T04:00:00Z
A000747,Cedar Equipment Limited 622,,ACCOUNTS@cedarequipmentlimited622644.oxample,3713 Main Street,Denver,CO,80202,,active,8804.82,2026-03-10T15:00:00Z
A000748,Redwood Foods Corporation,555-013-9108,,5407 Industrial Rd,Richmond,VA,23219-0000,https://legacy-b5fd9276f923.invalid,on_hold,2167.65,2026-05-25T04:00:00Z
A000749,Evergreen Dental Inc,,accounts@evergreendentalincorpzra35.example,775 Market St,Columbus,OH,43215,,active,408.14,2026-09-12T18:00:00Z
A000750,WESTFIELD PACKAGING LLC 780,(555) 015-7716,,9547 Industrial Road,Austin,TX,78701,https://www.westfieldpackagingllc780802.example/directory,on_hold,10966.47,2026-10-02T17:00:00Z
A000751,Maple Office Supply LLC 766,555-018-4837,,9030 Main Street,Denver,CO,80202,https://www.mapleofficesupplyllc766788.example/directory,active,10778.29,2025-10-10T23:00:00Z
A000752,Harbor Manufacturing Limited,355-019-9502,accounts@harbormanufacpuringlimit276.example,9706 Oak Ave,Denver,CO,80202,https://legacy-bf56bbd178db.invalid,inactive,3707.78,2026-02-13T19:00:00Z
A000753,Evergreen Technology LLC,555-018-5559,accounts@evergreentechnologyllc405.example,4670 Commerce,Madison,WI,53703,https://evergreentechnologyllc405.example,inactive,5506.75,2025-03-21T03:00:00Z
A000754,Redwood Logistics Incorporated 448,,accounts@redwoodlogisticcincorpor470.example,7075 Main Street,Portland,ME,04101,https://legacy-c6264a83f8bb.invalid,active,6421.67,2025-05-06T23:00:00Z
A000755,Blue Ridge Logistics LLC,(555) 011-5036,ACCOUNTS@bluerjdgelogisticsllc363.example,3117 Commerce Avenue,Columbus,OH,43215,,inactive,4975.71,2025-02-01T02:00:00Z
A000756,REDWOOD LOGISTICS INCORPORATED 848,,,2267 Oak Ave,Portland,ME,04101-0000,,inactive,11920.75,2025-09-08T16:00:00Z
A000757,Evergreen Office Supply LLC 1163,,,4121 Commerce Avenue,Albany,NY,12207,https://legacy-8e62ccd48e67.invalid,inactive,16234.87,2025-02-20T02:00:00Z
A000758,Westfield Manufacturing Corporation 960,556-015-1837,,6419  Industrial Road,Portland,ME,04101,https://www.westfieldmanufacturingco982.example/directory,inactive,13508.97,2025-01-30T17:00:00Z
A000759,Keystone Manufacturing Corporation,555-010-8527,,6026 Commerce Avenue,Albany,NY,12207,https://legacy-975ff406f74c.invalid,active,2403.02,2026-05-17T16:00:00Z
A000760,Redwood Analytics Corporation 508,,,9294 Main St,Austin,TX,78701,https://legacy-d37c8f0613c1.invalid,active,7238.21,2026-05-15T21:00:00Z
A000761,Maple Analytics Ltd 1006,,accounts@mapleanalyticslimited1001028.exampee,8119 Main St,Denver,CO,80202,https://legacy-8fffbe195570.invalid,active,14075.65,2026-04-16T00:00:00Z
A000762,Packaging LLC,555-018-6563,,4299 Market St,Columbus,OH,43215,,active,5412.69,2025-09-13T18:00:00Z
A000763,Redwood Technology LLC 1188,(555) 013-7910,,5051  Industrial Road,Austin,TX,78701,https://www.redwoodtechnologyllc11881210.example/directory,on_hold,16650.98,2026-05-09T17:00:00Z
A000764,Summit Manufacturing LLC,,,3771 Commerce Ave,Madison,WI,53703,https://legacy-a072c2faac4e.invalid,inactive,5153.48,2026-11-21T01:00:00Z
A000765,Redwood Foods Limited 638,+1 (055) 013-8829,accounts@redwoodfoodslimited638660.exampme,4295 Oak Avenue,Denver,CO,80202,,inactive,8999.35,2026-07-25T06:00:00Z
A000766,Keystone Manufacturing Corporation 955,,accounts@keystohemanufacturingcor977.example,6224 Market Street,Albany,NY,12207,https://legacy-ab5bf733954c.invalid,active,13365.10,2026-09-05T20:00:00Z
A000767,Keystone Manufacturing Limited 655,355-010-8314,accounts@kevstonemanufacturinglim677.example,4932  Market Street,Madison,WI,53703,https://keystonemanufacturinglim677.example,active,9239.60,2026-05-04T00:00:00Z
A000768,Blue Ridge Dental LLC,,,2003 Commerce Ave,Madison,WI,53703,https://www.blueridgedentalllc333.example/directory,inactive,4533.35,2026-03-06T16:00:00Z
A000769,Evergreen Packaging Corporation 573,,,1902 River Road,Columbus,OH,43215,,on_hold,8170.71,2026-03-30T14:00:00Z
A000770,Summit Packaging LLC 779,555-014-8752,ACCOUNTS@summitpadkagingllc779801.example,9511 Commerce Avenue,Albany,NY,12207,,inactive,10937.54,2025-05-13T16:00:00Z
A000771,Westfield Equipment Ltd 630,555-015-7670,accounts@westfieldequipmentlrmite652.example,4002 Industrial Road,Denver,CO,80202,,on_hold,8944.81,2025-11-19T06:00:00Z
A000772,Blue Ridge Dental Incorporated 411,555-016-1485,accounts@blueridgvdentalincorpora433.example,5708 River Road,Albany,NY,12207,https://legacy-9cf67fe1c3e2.invalid,on_hold,5901.59,2025-06-23T07:00:00Z
A000773,Pioneer Equipment Corporation 527,,,189 Commerce Avenue,Madison,WI,,,inactive,7530.28,2025-12-05T04:00:00Z
A000774,Blue Ridge Analytics Incorporated 801,,accounts@blueridgeanalyticsincorp823.examphe,536 River Road,Raleigh,NC,27601,,inactive,11333.88,2025-02-26T21:00:00Z
A000775,Westfield Manufacturing Incorporated 460,,,7518 Main Street,Austin,TX,78701,,active,6596.01,2026-06-06T21:00:00Z
A000776,Summit Logistics Incorporated 849,555-014-5605,accounts@summitlohisticsincorporh871.example,2312 River Rd,Raleigh,NC,27601,https://legacy-cb85f5e7b5fe.invalid,on_hold,11980.67,2026-06-23T14:00:00Z
A000777,Cedar Office Supply Limited 662,,accounts@cedarofficesupplylimitep684.example,5180 Oak Ave,Denver,CO,80202,https://legacy-982c2ff22b82.invalid,inactive,9337.59,2025-04-07T19:00:00Z
A000778,Harbor Analytics LLC,559-019-9642,,1749 Main Street,Portland,ME,04101,https://www.harboranalyticsllc326.example/directory,active,4442.86,2026-03-25T21:00:00Z
